	comment	label
2019866	어 뭐야 내 댓글 나왔네	0
2016772	요즘 왜 그러냐 유튜버들	0
2008012	지금까지 일베하면서 2만베는 첨본다 힘내서 잘 살아라 앞으론 살생하지말고 고인능욕하지말고	0
2013761	싸이월드는 강남스타위이이ㅣ잉ㄹ 인가염	0
2005449	ㅋㅋ 후크선장 하면되겟네 ㅋㅋ	0
2007492	그래도 착잡할텐데 정말 힘냈으면 좋겠다	0
2030160	사랑한다 게이야	1
2026366	저 야동 얼굴도 안가리고 걍 올려버리노 ㄷㄷ	1
2009255	내가 막플이다내가 막플이다내가 막플이다내가 막플이다내가 막플이다내가 막플이다	0
2005480	나쁜짓 해서 벌받은거다너가 처참하게 학살한 미소동물에 비하면 약과지	0
2025528	이 병신새끼 또 등장했네	1
2024319	지랄	1
2003008	일단 국방에 대해 강한 의지가 있는건 맞는거 같은데 물론 본인 이미지 메이킹도 있지만	0
2013605	다음부턴ㅋㅋㅋ안오겠습니다 ㅋㅋㅋ저세상 드립 반했습니다	0
2004213	화장대안 뒤져봐라	0
2007773	이런게 일베지 ㅋㅋㅇㅂ놓고간다	0
2004898	바뀌벌레의 역습	0
2010233	풀발 몇임	0
2028983	와 살아있는게 어디냐 게이야 힘내라 정말ㅠㅠ왜 무소식인가 했더니 이리되부렀노	1
2017988	전부터 느꼈는데 편집을 참 안지루하게 잘하시는듯	0
2004662	니가 논리가 아니고 더 억지같은데	0
2004087	망상은 ㅇㅂ야	0
2004035	고마워	0
2017749	재밌게 보고 또 좋아했던 여러 먹방 유튜버 사건이 터지는거 보니까 정말 충격이네역시 사람은 한결같아야 한다 진짜	0
2009563	점마 병원 나옴사진에 있음	0
2023266	끼리끼리 노는거다 김신영 김설현 신지민 다 똑같은 인간들이다	0
2003626	ㄴㄱㅁㅂㅈ	0
2021718	모르겠냐 모오르겠어 ㅋㅋ개웃겨	0
2024009	계속 울먹거리는것도 연출아니냐 이제 사람들 신뢰도 0이야 ㅋㅋ그냥 계정삭제하면 되는걸 수익창출 계속 하지마세용 ㅋ	0
2023472	나름님은 안 그러실 줄 알았어요	0
2026767	대가리 더 깨져야됨	1
2015390	라라님 지금이 더예뻐세상에	0
2015956	초록옷입으신분 재미나시네ㅎ분위기 잘살리는듯	0
2014721	괜찮아요 다음부터 그러지 마세요	0
2026257	진짜 씨발 놀이공원이랑 스키장 워터파크 알바 어릴때 안해본게 천추의 한이다 영화관 썸타기좋다고해서 3년동안 함 씨발ㅋㅋㅋ	1
2023244	꼬리가 길면 밟혀유	0
2023890	갑자기 이거 보고 제시 급호감 됨	0
2006369	긍정 마인드 배워간다 힘내라	0
2012275	벌써부터 막플충들 ㄷㄷ해	0
2014777	049 짱 웃겨요 ㅋㅋㅋ	0
2001580	그래 봐봐	0
2029588	게이야 힘내라 줄건 일베뿐이다	1
2000319	ㅇㅇ반가 한가위 잘보내고	0
2015433	누나 영상 찍어줘 ㅜㅜ재발 ㅜㅜ	0
2026226	통베충새끼들 이미지 관리 시작하노	1
2015394	라라님과민뚜님 몰카 너무 많이 하신거 아니예요 ㅋㅋㅋ	0
2019636	아ㅋㅋㅋ웃음이가지가않네요ㅠㅋㅋ너무재밌어요ㅠㅋㅋ	0
2023429	나름님 시간도 많이 지났는데ㅠㅜ나름님 영상 보고싶어요제발 돌아와주세요	0
2000621	그리고 일본보다 한국이 더 좋고 편한것도 많다	0
2019609	아잉 언니 댓글좀 썰지망	0
2005157	아프지마	0
2001812	2006년 인도 마말라뿌람이라는 곳에서 만났다 내가 컴터 쿨러가 고장나서 일본노트북으로 치고 있는데 설은 담에 풀어준다	0
2000159	얘들아혹시패잘알이나 인싸 없냐두가지만 묻자1 셔츠니트 조합 일때 셔츠는 바지안에 넣어야돼아니면 밖으로 빼야 돼넣고 다니면 요즘 촌스럽다는 말도 있고밖으로 빼고 다니면 지저분해보인다는 소리도 있어서너희는 어떻게 해 ㅠㅠ2 갈색 롱코트입을꺼면 신발은 뭐 신어야 돼그냥 운동화는 좀 에바같은데 부탁한다 ㅠㅠㅠ	0
2020745	솔직히 박봄 녹음한거 첫번째가 제일 나았어ㅋㅋ 우리 보미언니 고생시키지마 오빵	0
2015121	633 진짜 이쁘당	0
2022822	그리고 몇개월후 검은 썸네일에 제목 안녕하세요 아님 안녕하세요 양팡입니다이거겠지	0
2011407	로타리 회장 아들입니다 막플합니다	0
2016446	하트 ㄱㄱ	0
2024059	과자파티때 고구마깡사가서 왕따당한새끼 이영상아닌가	0
2019951	언니 치킨플러스는 왜 사과 안하세요 치킨플러스는 영상 삭제한 이후로 화제 안되니까 구독자들이 진짜 모른다고 생각하세요댓글 삭제 그만좀하세요 너무 화가 납니다 치킨플러스 영상 백삼이 먼저 전화해서 유튭각뽑게 먹어달라고 하는 것처럼하고 언니가 백삼한테 그럼 사달라고 해서 백삼이 적금 깨서 사야되냐고까지 했잖아요이것도 광고라면서요 이것도 다 콘티짜고 시청자들 기만한 거 아니세요 이슈 다루는 유튜버들이 이거까지 언급 안하고 사람들이 비비큐랑 퓨마에만 초점 맞춰서 비판하니까 진짜 모른다고 생각하고 사과 안하신 거예요치킨플러스 영상 이전에 내린 것도 아니고 뒷광고 터지는 시점에 내리셨잖아요 이거나 퓨마나 뭐가 다른지 모르겠어요	0
2020482	와 난리네 진짜	0
2010724	끔찍하면서도 가슴이 모래로 비비는듯 싸하게 아프네 ㅇㅂ	0
2014092	그거 알아요장성규 넘나 좋다는거 ㅋㅋ워크맨 200만 ㄱㄱ	0
2025976	쓰래기들	1
2011738	힘내ㅇㅂ	0
2018019	접어주면 좋겠어요	0
2026320	극혐씨발 자살각이노ㅋㅋㄱ	1
2026220	저새끼들 다 인실좆 당했으면 좋겠다	1
2022675	그냥 유투브 접고 일반인으로 인생 사세요	0
2023840	906 급발진	0
2013803	키썸은 아무 잘못 없귀	0
2018359	제시님 사이닼ㅋㅋ	0
2028990	이새끼 만베받을라고 일부러	1
2025687	ㅈㅈㅂ ㅈㄱㅈ 일뽕미친년이라 2ㅈㅎ 쟨 지남친따라 정신세탁된 년임	1
2016927	유기견 댓글 왜지우세요 뭔가 찔리는게 있으신가요그많던 유기견 댓글들이 많이 사라졌는데유기견주작 아니라는 정확한근거증거 가져와주세요달랑 기사하나로 회피하시나요두루뭉실하게 말하시지말고 제대로 떳떳하게 정확한 근거 가져와주세요이댓글도 지워질듯댓글 복사해놨습니다 삭제하셔도 계속 쓸거에요	0
2018512	죄송한 사람이 구독자 가리고 영상 비공개하나요	0
2023701	내가 영화관 알바하면 코를레오네 하고 싶당 ㅎㅎ	0
2030544	흑흑 슬퍼 게이야ㅠㅠ진짜 눈물나썽 ㅠㅠ하 시발 게이 힘내고 힝힝	1
2002627	0렙 ㅁㅈㅎ	0
2030844	게이야 난 유입충이라 잘 모르지만 어떤방식으로든 니가 행복해지길 빈다	1
2004693	20대후반 30살 속물 자기 주제에 비해서 큰 이상만 바람	0
2016226	탑은 자꾸 응 왜 따라하는건뎈ㄱㅋㄱㅋㄱㄱㅋㄱㅋㅋ	0
2012019	4만베 ㅁㅍ	0
2001854	자기 조카뻘 아들뻘되는놈들이랑 피는경우도많고	0
2021169	다른 연예인들은 이번일에 대해서 한마디도없네 같은 업종사람들이라 그런가	0
2027334	애낳은뒤에야 모르겟지근데 애안낳은 유부녀가바람을 피면 애도 못낳겠지	1
2007143	민주화 주는 분탕 홍어들이 많노 이기ㅋㅋ	0
2014573	919 와 사랑합니다	0
2004892	편의점 알바를 하든 전문직이든 나와 스쳐가는 사람일뿐	0
2030564	게이들아 나 일베 청웅때부터 시작했는데역대 최고 일베수는 얼마였냐 삭제된거까지 다 해서	1
2013242	믿는 유튜버여서 더욱 실망스럽다	0
2030716	몇년전 그게이아니냐참	1
2029466	와 시발 진짜 주작이였으면 좋겠다진짜 화이팅해라	1
2028895	하켄크로이츠도 전쟁이전부터 쓰였던건데 뭔 씹소리냐 ㅋㅋ 친일한다고 또 옳다고 좋아하는 병신들도 보이고	1
2003472	2030 화이팅	0
2008628	슨타크가머냐	0
2016752	요새 방송하면 몇따리임 송대익	0
2023499	나름언니는 정말 기부도 정말정말 많이 하고 좋은 영향만 끼치던 사람이었고 구독자를 얼마나 사랑하는지 보였는데 이런 상황이 오게되서 마음이 아프고 그러네요8	0
2014270	1만 가즈아	0
2026023	진짜 여동생있는 입장에서 저건 진짜 병신같다 내동생이라 생각하면 진짜눈물난다	1
2027100	나도 상하차 하루 끝까지 완주하긴했는데 상하차 도망간다고 멘탈 약하다는건 개씹소리임 ㅋㅋ 상하차 강도의 맞는 금액을 받는것도아니고 다른알바랑 비슷하거나 약간 더 많은 돈을 받고 노동강도는 3배이상인데 그걸 하는놈이 병신아님	1
2021267	대단해근데 사람은 촉이라는게 있으니까ㅋㅋ 아뉘보면볼수록 어이없네지민아니 왜 방탄 지민이랑 이름이 똑같자기는 저러면서 제시한테 불편했다고 하는거야김신영 불쌍	0
2006980	참 측은해 질려다가 닉네임 보면 또 피식하기도 하고	0
2004806	팩트에 똥을 줄줄 싸는 식민지 피해자의 모습이다	0
2000646	채소 국어 1등급	0
2029282	힘내라 게이야 ㅠㅠ ㅇㅂ	1
2001568	아줌마삘 음 난안된다	0
2013985	23ㅋㅋ워크맨은 이런 우연이 많은듯ㅋㅋㅋㅌㅌㅋㅋㅋ	0
2011102	여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요 여친생기게해주세요	0
2030243	힘내라 게이 덕분에 많이웃었고 많이 신기해 했었다 낙천적인 성격으로 이겨내고 그 뛰어난 재주로 이겨내라 맘아프노 ㅜ 힘내라 이기	1
2020580	와 ㅋㄱ알바 개빡시게굴리누	0
2021576	또또또추측성 정보로 마녀사냥한다정확히 결과 나오기 전까지 좀 기다려라조회수 빨지말고	0
2029243	게이야 긍정적으로 잘지내라 그리고 ㅇㅂ준다지금같은 생각이면 게이야 넌 뭐든 잘 될꺼다	1
2028714	이건 또 뭔 개소리야	1
2020744	솔직히 말해봐 또 왜들어왔어	0
2009157	예전 너의 게시물들 재밌게 봤던 기억이 있는데안타까운 사고가 있었구나글은 저렇게써도 정신적이나 육체적으로 얼마나 힘들지 짐작조차 안가네ㅜㅜ앞으로 정말 좋은일만 가득하길 바란다	0
2018890	지민이 못된건데 제시 의심	0
2013684	754 ㅋ ㅋ	0
2014996	관상은무시못한다	0
2001040	강경책이 답이다 대화하려하지말고 조져야돼	0
2018016	점주들 피눈물 흘린다 나쁜늠아 ㅋㅋ	0
2008484	역대 최고베아니냐	0
2029082	왠지 글이 안올라오더니 사고났었네 힘내라 유쾌한 게이는 ㅇㅂ	1
2017780	저 때 지디 23살아니 ㅠㅠㅜㅜㅠ	0
2013919	010 민뚜님 라라님 안아프세요 ㅠ 아프심 안됭 ㅠ	0
2003482	그럼 칼들고 중국가서 애국좀 하다 오시져ㅎㅎ	0
2020846	쉬지도 못하고 계속 유튜브 했는데 한 6개월 푹 쉬다가 와라	0
2008283	건강해라시키야	0
2027012	인증하면 반성문작성 및 아이디삭제 ㄱ 애초에 성매매 좋다고 하는놈들 거의찐따새끼들이 대부분이기때문	1
2008711	축 27000베 달성	0
2000650	매년 불꽃 축제가면남자 화장실에 아줌마들 웃으면서 나온다	0
2013024	920	0
2004804	어차피박힌돌이 뿌리 내리는 거 뿐	0
2022034	보겸 영상 좋았었는데 이렇게 통수를	0
2015354	ㄹㅇ 제시만 떡상 레벨루 차이였나	0
2021488	둘이 제시 뒷담화 많이 했겠네	0
2020687	셋다 안녕 잘가셋다 별로	0
2024632	민식이 유치원때부터 애미보지 호루루짭짭하면서 영양보춘하던 키162 난장이보지 ㅋㅋ	1
2017423	이제는 300백만이여서 400만가즈아 이런짓 하는거 아님	0
2017951	저인간한테 뭘바라겠습니까국민도 무시하는데그어떤것도 두려운게없죠	0
2028555	보지가 오피에서 니 지갑 들고 튄거같은데	1
2027579	역사모르는 쿨병찐따 좆밥 똥송 개애미트럭에 치인새끼들아우리가 베트남에 식민지 삼으러갔냐 개씨팔년아아무리 그래도 3번 논리에 도저히 동의할 수가 없는데애국보수라는 새끼가 좌빨새끼들이 주장하는 베트남 논리 들고온 백인년한테 주인님말이 옳소 하네 애미깔려버린 일베충새끼들 그러니까 니들도 좌빨이랑 다를바가 없다는거야씨발 ㅇㅂ쳐누른새끼들 많은거보니 잼민이 아니면 역사 쥐좆도 모르고 애국보수 드립이나 치는 전라도 홍어가 일베에 많다는걸 알게됨와 씨발 우리나라 국기가 무슨 씨발년아 침략을 상징한다는거냐 애미터져버린 새끼들아베트남 학살 역사 가져와봐좌좀들 조작날조말고 씨발아	1
2014896	2020년은 왜이럴까	0
2016769	요즘 영상 볼게없다	0
2011164	유니스트 한양대 서울시립대 붇게해주세요	0
2011188	여러분 승리가 눈앞입니다	0
2006220	천벌을 받았노	0
2028512	게이야 남은 왼손의 손재주로 오른손만드는거어떠냐로봇처럼	1
2030708	힘내라 ㅆㅍ ㅠㅠ	1
2028987	안녕 게이들아 저 멘트 솔직히 슨타크게이 예상했는데와 개소름이다 씨발	1
2011225	성지순례 왔습니다	0
2017638	잘 모르겠쒀요아음걍 잘 모르겠쒕ㅅ	0
2002856	선비ㅈㅎ	0
2022717	그래 돌을 더 맞더라도 이렇게 영상으로 올리고 이미지와 돈 모두 챙기고 싶어 광고가 아닌듯 영상을 제작하여 시청자를 기만했다 라고 인정하고 사과하는게 낫다 잘 보이지도 않는 커뮤니티에만 달랑 사과문 올리고 마는게 아니라	0
2030515	게이야 힘내라 화이팅이다	1
2023764	너 자신을 알라소크라테스	0
2002330	링크 제목좀	0
2001611	유학갔었냐 그리고 지금은 한국사노	0
2002646	임신은 가능하지 애가 이상하게 나올뿐	0
2003130	ㅋㅋㅋ 서북청년단ㅋ	0
2023927	개쎈 태풍오는 날 학교에서 야자하라고 이 노래 틀어대서 애들 다 빡쳤다는 글 생각난다ㅋㅋ	0
2007194	삼각 고인돌 팝니다	0
2027645	38살 모쏠아다다에버랜드지원하러간다	1
2014055	552 오빠 그 밑은 안돼 어흑	0
2008291	이새낀 진짜 진성 일베충이네ㅋㅋ꼭 쾌유하길 빈다	0
2026501	이 글이 맞는거냐 아님 위에 있는 새끼들이 다 메갈인거냐	1
2028562	5 아기를 가진 부부들 중에서도 둘중에 하나가 항정자 항체를 가지고 있는 부부들이 대략 12정도 됨 항정자 항체가 있다고 무조건 임신이 안되는건 아님	1
2030263	도라애 아 아니다 힘내라게이야	1
2022557	설현도 뭐 ㅋㅋ 지민이 안중근 의사 보고 긴또깡 거릴 때 설현은 도요토미 히데요시 검색하고 있었는데 똑같음ㅋㅋ	0
2008982	멘탈 대단하다 힘내라너한테 또 배우고 간다	0
2016376	푸핫 지민 또 키썸 데리고 제시 뒤에서 씹으려고 같이 마이크 떼도 되죠 이러고 굳이 저쪽으로 같이 내려가자 이러는거 봐 ㅋㅋ	0
2017609	자동차 리뷰 쪽도 밝히자	0
2017328	이상한놈이대통령이되어서나라꼴이영	0
2023251	꼼수쓰지말고 채널삭제하고 은퇴해라	0
2000550	니가 도곡중 강냉이머신이냐	0
2028162	새끼 까고 백년해로해라 ㅋㅋㅋ축하한다	1
2007256	주작이라해줘라ㅠㅠ	0
2026060	ㅋㅋ이래놓고 보수라 욕먹는다고 지랄하는 통베충수준ㅋㅋ	1
2020871	슬슬 복귀각 잡으실 텐데 무섭다 ㅠ	0
2007453	그 사이코가 ㅠ	0
2021540	드드드디어 비디터님 영상에 지디가 나오는구나ㅠㅠ존버성공	0
2002240	에이 실망이노 ㅋㅋ하긴 도쿄사는 후배도 일본사는데 연애만하고 결혼은 울나라 사람하고하더라 그때 이상하긴했지	0
2024390	허벌씹창년 집합소ㅋㅋ보지시궁창냄새 존나 코찌를거같은데뭐만하면 손이 덜덜떨린데 개시발년ㅋㅋㅋ애미도 아마 같은 씹허벌 소음순 덤보귀 펄럭이년일듯	1
